     1  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -5.765077865224E+03  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
     2  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.021805097767E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
     3  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.037633782704E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
     4  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038120692398E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
     5  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038393551698E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
     6  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038638953891E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
     7  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038617212467E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
     8  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038590059131E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
     9  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038584610576E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
    10  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038556758856E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
    11  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038561753259E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
    12  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038573269593E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
    13  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038567696364E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
    14  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038570470646E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
    15  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038555712894E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
    16  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038562426523E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
    17  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038561514109E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
    18  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038561049219E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
    19  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038564677234E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
    20  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038564305300E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
    21  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038563122979E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
    22  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038562889789E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
    23  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038563041253E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
    24  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038562569377E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
    25  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038562265137E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
    26  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038561712156E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
    27  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038561445640E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
    28  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038562467337E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
    29  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038562870103E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
    30  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038563246595E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
    31  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038563065743E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
    32  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038563127390E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
    33  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038563100044E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
    34  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038563556184E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
    35  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038563940623E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
    36  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038563810656E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
    37  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038563549644E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
    38  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038563313273E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
    39  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038562816354E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
    40  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038562363186E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
    41  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038562357078E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
    42  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038562261659E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
    43  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038562067971E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
    44  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038562012806E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
    45  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038562145780E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
    46  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038562232674E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
    47  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -1.038562194774E+04  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
